,location,total_sqft,bath,price,bhk,price_per_feet
1614,Chikkabanavar,1067.0,2.0,38.0,2.0,3561.3870665417057
1615,Chikkabanavar,1320.0,2.0,46.0,3.0,3484.848484848485
1616,Chikkabanavar,4000.0,7.0,110.0,8.0,2750.0
1617,Chikkalasandra,1290.0,2.0,56.12,3.0,4350.387596899225
1618,Chikkalasandra,1100.0,2.0,50.0,2.0,4545.454545454545
1619,Chikkalasandra,1208.0,2.0,49.0,2.0,4056.291390728477
1620,Chikkalasandra,875.0,2.0,52.8,2.0,6034.285714285715
1621,Chikkalasandra,1375.0,2.0,50.0,3.0,3636.3636363636365
1622,Chikkalasandra,1800.0,1.0,128.0,2.0,7111.111111111111
1623,Chikkalasandra,1070.0,2.0,50.0,2.0,4672.897196261682
1624,Chikkalasandra,1230.0,2.0,48.0,2.0,3902.439024390244
1625,Chikkalasandra,1428.0,2.0,80.0,3.0,5602.240896358543
1626,Chikkalasandra,1070.0,2.0,42.8,2.0,4000.0
1627,Chikkalasandra,1310.0,2.0,52.4,3.0,4000.0
1628,Chikkalasandra,1270.0,2.0,55.25,3.0,4350.393700787402
1629,Chikkalasandra,1365.0,2.0,49.0,3.0,3589.74358974359
1630,Chikkalasandra,1075.0,2.0,46.76,2.0,4349.767441860465
1631,Chikkalasandra,1230.0,2.0,53.51,3.0,4350.40650406504
1632,Chikkalasandra,1290.0,2.0,56.12,3.0,4350.387596899225
1633,Chikkalasandra,1070.0,2.0,45.48,2.0,4250.467289719626
1634,Chikkalasandra,1100.0,2.0,50.0,2.0,4545.454545454545
1635,Chikkalasandra,1390.0,2.0,60.47,3.0,4350.359712230216
1636,Chikkalasandra,1265.0,2.0,53.12,3.0,4199.209486166008
1637,Chikkalasandra,1224.0,2.0,45.0,2.0,3676.470588235294
1638,Chikkalasandra,1090.0,2.0,47.42,2.0,4350.45871559633
1639,Chikkalasandra,1355.0,3.0,54.2,3.0,4000.0
1640,Chikkalasandra,1350.0,2.0,54.2,3.0,4014.814814814815
1641,Chikkalasandra,1325.0,2.0,59.0,2.0,4452.830188679245
1642,Chikkalasandra,1290.0,2.0,72.0,2.0,5581.395348837209
1643,Chikkalasandra,1275.0,2.0,55.46,3.0,4349.803921568628
1644,Chikkalasandra,1425.0,1.0,54.0,3.0,3789.4736842105262
1645,Choodasandra,1115.0,2.0,50.0,2.0,4484.304932735426
1646,Choodasandra,1300.0,2.0,57.0,2.0,4384.615384615385
1647,Choodasandra,1530.0,3.0,77.0,3.0,5032.679738562091
1648,Choodasandra,1220.0,3.0,56.0,3.0,4590.163934426229
1649,Choodasandra,1220.0,3.0,56.0,3.0,4590.163934426229
1650,Choodasandra,1197.0,2.0,63.0,2.0,5263.1578947368425
1651,Choodasandra,1465.0,3.0,75.0,3.0,5119.453924914676
1652,Choodasandra,1115.0,2.0,50.0,2.0,4484.304932735426
1653,Choodasandra,1215.0,2.0,59.0,2.0,4855.9670781893
1654,Choodasandra,1254.0,2.0,65.0,3.0,5183.413078149921
1655,Choodasandra,1580.0,3.0,105.0,3.0,6645.569620253164
1656,Choodasandra,725.0,2.0,36.0,2.0,4965.517241379311
1657,Choodasandra,2429.0,3.0,210.0,4.0,8645.533141210375
1658,Choodasandra,1220.0,3.0,56.0,3.0,4590.163934426229
1659,Choodasandra,1075.0,2.0,45.0,2.0,4186.046511627907
1660,Choodasandra,1180.0,2.0,71.22,2.0,6035.593220338983
1661,Choodasandra,1140.0,2.0,62.0,2.0,5438.596491228071
1662,Choodasandra,1220.0,3.0,56.0,3.0,4590.163934426229
1663,Choodasandra,1560.0,3.0,78.0,3.0,5000.0
1664,Choodasandra,1065.0,2.0,46.0,2.0,4319.24882629108
1665,Choodasandra,1115.0,2.0,50.0,2.0,4484.304932735426
1666,Choodasandra,1220.0,3.0,56.0,3.0,4590.163934426229
1667,Choodasandra,1115.0,2.0,50.0,2.0,4484.304932735426
1668,Cooke Town,3950.0,4.0,450.0,4.0,11392.405063291139
1669,Cooke Town,2388.0,4.0,239.0,3.0,10008.375209380234
1670,Cooke Town,1710.0,2.0,200.0,2.0,11695.906432748538
1671,Cooke Town,1310.0,2.0,111.0,2.0,8473.282442748092
1672,Cooke Town,3900.0,5.0,415.0,4.0,10641.02564102564
1673,Cooke Town,2560.0,4.0,310.0,3.0,12109.375
1674,Cooke Town,2600.0,3.0,375.0,3.0,14423.076923076924
1675,Cooke Town,1100.0,2.0,90.0,2.0,8181.818181818182
1676,Cooke Town,2300.0,3.0,250.0,3.0,10869.565217391304
1677,Cox Town,1975.0,3.0,150.0,3.0,7594.93670886076
1678,Cox Town,1650.0,3.0,100.0,3.0,6060.606060606061
1679,Cox Town,1730.0,3.0,140.0,3.0,8092.485549132948
1680,Cox Town,1600.0,3.0,150.0,3.0,9375.0
1681,Cox Town,1250.0,2.0,95.0,2.0,7600.0
1682,Cox Town,1280.0,2.0,120.0,2.0,9375.0
1683,Cox Town,1073.0,2.0,72.0,2.0,6710.158434296365
1684,Cox Town,1000.0,2.0,58.0,2.0,5800.0
1685,Cox Town,1200.0,2.0,140.0,2.0,11666.666666666666
1686,Cunningham Road,5270.0,4.0,1250.0,4.0,23719.165085388995
1687,Cunningham Road,3875.0,3.0,864.0,3.0,22296.774193548386
1688,Cunningham Road,3875.0,3.0,800.0,3.0,20645.16129032258
1689,Cunningham Road,3815.0,3.0,763.0,3.0,20000.0
1690,Cunningham Road,2880.0,3.0,501.0,3.0,17395.833333333332
1691,Cunningham Road,3489.0,3.0,662.0,3.0,18973.91802808828
1692,Cunningham Road,4170.0,3.0,800.0,3.0,19184.65227817746
1693,Cunningham Road,5108.0,5.0,995.0,4.0,19479.24823805795
1694,Cunningham Road,2700.0,3.0,501.0,3.0,18555.555555555555
1695,Cunningham Road,7500.0,6.0,1800.0,4.0,24000.0
1696,Cunningham Road,2880.0,3.0,560.0,3.0,19444.444444444445
1697,Dasanapura,708.0,2.0,37.0,2.0,5225.988700564972
1698,Dasanapura,708.0,1.0,40.0,2.0,5649.717514124294
1699,Dasanapura,965.0,2.0,42.5,2.0,4404.145077720207
1700,Dasanapura,1286.0,3.0,61.44,3.0,4777.604976671851
1701,Dasanapura,814.0,2.0,42.0,2.0,5159.7051597051595
1702,Dasanapura,1163.0,2.0,65.0,2.0,5588.993981083405
1703,Dasanapura,1286.0,2.0,68.0,3.0,5287.713841368584
1704,Dasanapura,708.0,2.0,31.15,2.0,4399.717514124294
1705,Dasanapura,708.0,1.0,41.0,1.0,5790.960451977401
1706,Dasanapura,814.0,2.0,43.7,2.0,5368.550368550368
1707,Dasarahalli,1295.0,2.0,65.0,2.0,5019.305019305019
1708,Dasarahalli,1520.0,2.0,75.0,3.0,4934.210526315789
1709,Dasarahalli,1150.0,2.0,70.0,2.0,6086.95652173913
1710,Dasarahalli,2100.0,3.0,120.0,3.0,5714.285714285715
1711,Dasarahalli,1220.0,2.0,52.0,2.0,4262.295081967213
1712,Dasarahalli,1375.0,2.0,60.0,2.0,4363.636363636364
1713,Dasarahalli,1333.0,2.0,78.56,2.0,5893.473368342085
1714,Dasarahalli,1220.0,2.0,62.0,2.0,5081.9672131147545
1715,Devanahalli,1260.0,2.0,66.78,2.0,5300.0
1716,Devanahalli,1282.0,2.0,68.52,3.0,5344.773790951638
1717,Devanahalli,1360.0,2.0,65.0,2.0,4779.411764705882
1718,Devanahalli,1408.0,2.0,85.0,2.0,6036.931818181818
1719,Devanahalli,1010.0,2.0,51.0,2.0,5049.504950495049
1720,Devanahalli,1080.0,2.0,53.35,2.0,4939.814814814815
1721,Devanahalli,2400.0,5.0,100.0,5.0,4166.666666666667
1722,Devanahalli,1080.0,2.0,44.0,2.0,4074.074074074074
1723,Devanahalli,1282.0,2.0,52.43,3.0,4089.703588143526
1724,Devanahalli,1174.0,2.0,59.0,2.0,5025.553662691653
1725,Devanahalli,658.0,1.0,34.0,1.0,5167.173252279636
1726,Devanahalli,658.0,1.0,26.91,1.0,4089.665653495441
1727,Devanahalli,1080.0,2.0,52.0,2.0,4814.814814814815
1728,Devanahalli,1498.0,3.0,79.15,3.0,5283.711615487317
1729,Devanahalli,1466.0,3.0,77.59,3.0,5292.633015006822
1730,Devanahalli,775.0,1.0,39.0,1.0,5032.258064516129
1731,Devanahalli,1020.0,2.0,49.87,1.0,4889.21568627451
1732,Devanahalli,1045.0,2.0,48.0,2.0,4593.301435406698
1733,Devanahalli,1550.0,3.0,85.0,3.0,5483.870967741936
1734,Devanahalli,1200.0,2.0,55.08,3.0,4590.0
1735,Devanahalli,1340.0,2.0,65.0,2.0,4850.746268656716
1736,Devanahalli,2125.0,3.0,107.0,3.0,5035.294117647059
1737,Devanahalli,1230.0,2.0,56.45,2.0,4589.430894308943
1738,Devanahalli,658.0,1.0,26.91,1.0,4089.665653495441
1739,Devanahalli,1290.0,2.0,62.0,3.0,4806.201550387597
1740,Devanahalli,1010.0,2.0,58.0,2.0,5742.574257425743
1741,Devanahalli,1466.0,3.0,59.96,3.0,4090.0409276944065
1742,Devanahalli,1520.0,2.0,69.76,3.0,4589.473684210527
1743,Devarachikkanahalli,1250.0,2.0,44.0,3.0,3520.0
1744,Devarachikkanahalli,1250.0,2.0,40.0,2.0,3200.0
1745,Devarachikkanahalli,1200.0,2.0,83.0,2.0,6916.666666666667
1746,Devarachikkanahalli,1170.0,2.0,40.0,2.0,3418.803418803419
1747,Devarachikkanahalli,615.0,1.0,24.0,1.0,3902.439024390244
1748,Devarachikkanahalli,1230.0,2.0,58.0,2.0,4715.447154471544
1749,Devarachikkanahalli,1425.0,2.0,65.0,3.0,4561.403508771929
1750,Devarachikkanahalli,947.0,2.0,43.0,2.0,4540.654699049631
1751,Devarachikkanahalli,1130.0,2.0,36.0,2.0,3185.8407079646017
1752,Devarachikkanahalli,1417.0,2.0,76.0,3.0,5363.443895553987
1753,Devarachikkanahalli,1230.0,2.0,58.0,2.0,4715.447154471544
1754,Devarachikkanahalli,1705.0,3.0,75.0,3.0,4398.826979472141
1755,Devarachikkanahalli,1116.0,2.0,47.0,2.0,4211.469534050179
1756,Devarachikkanahalli,991.0,2.0,40.0,2.0,4036.326942482341
1757,Devarachikkanahalli,1700.0,3.0,71.0,3.0,4176.470588235294
1758,Dodda Nekkundi,1260.0,2.0,55.0,2.0,4365.079365079365
1759,Dodda Nekkundi,850.0,2.0,28.0,2.0,3294.1176470588234
1760,Dodda Nekkundi,1390.0,2.0,60.0,2.0,4316.546762589928
1761,Dodda Nekkundi,1804.0,3.0,121.0,3.0,6707.317073170731
1762,Dodda Nekkundi,1080.0,2.0,50.0,2.0,4629.62962962963
1763,Dodda Nekkundi,1999.0,3.0,132.0,3.0,6603.301650825412
1764,Dodda Nekkundi,1100.0,2.0,48.0,2.0,4363.636363636364
1765,Dodda Nekkundi,1999.0,3.0,135.0,3.0,6753.376688344172
1766,Dodda Nekkundi,1100.0,2.0,41.15,2.0,3740.909090909091
1767,Dodda Nekkundi,1252.0,2.0,71.0,3.0,5670.926517571885
1768,Dodda Nekkundi,1155.0,2.0,46.0,2.0,3982.683982683983
1769,Dodda Nekkundi,1128.0,2.0,45.0,2.0,3989.3617021276596
1770,Dodda Nekkundi,1148.0,2.0,56.0,2.0,4878.048780487805
1771,Dodda Nekkundi,1435.0,3.0,57.2,3.0,3986.062717770035
1772,Dodda Nekkundi,1145.0,2.0,46.5,2.0,4061.1353711790393
1773,Dodda Nekkundi,1829.0,3.0,125.0,3.0,6834.3357025697105
1774,Dodda Nekkundi,1100.0,2.0,41.16,2.0,3741.8181818181815
1775,Dodda Nekkundi,1100.0,2.0,46.75,2.0,4250.0
1776,Dodda Nekkundi,1315.0,2.0,50.0,2.0,3802.2813688212927
1777,Dodda Nekkundi,1135.0,2.0,58.0,2.0,5110.132158590309
1778,Dodda Nekkundi,1100.0,2.0,41.18,2.0,3743.6363636363635
1779,Dodda Nekkundi,1370.0,2.0,60.0,2.0,4379.56204379562
1780,Dodda Nekkundi,1200.0,2.0,71.0,2.0,5916.666666666667
1781,Dodda Nekkundi,1585.0,2.0,79.0,3.0,4984.22712933754
1782,Dodda Nekkundi,1005.0,2.0,45.0,2.0,4477.611940298508
1783,Dodda Nekkundi,1264.0,2.0,52.0,2.0,4113.9240506329115
1784,Doddaballapur,1690.0,3.0,80.0,4.0,4733.7278106508875
1785,Doddaballapur,4200.0,4.0,325.0,4.0,7738.0952380952385
1786,Doddaballapur,3876.0,3.0,300.0,3.0,7739.938080495356
1787,Doddaballapur,2776.0,4.0,195.0,3.0,7024.495677233429
1788,Doddaballapur,2440.0,3.0,142.0,3.0,5819.672131147541
1789,Doddaballapur,2400.0,3.0,200.0,4.0,8333.333333333334
1790,Doddaballapur,654.0,1.0,49.0,1.0,7492.354740061162
1791,Doddaballapur,3206.0,5.0,270.0,4.0,8421.70929507174
1792,Doddakallasandra,1010.0,2.0,40.39,2.0,3999.009900990099
1793,Doddakallasandra,1360.0,2.0,54.39,3.0,3999.264705882353
1794,Doddakallasandra,1460.0,2.0,58.39,3.0,3999.3150684931506
1795,Doddakallasandra,1360.0,2.0,54.4,3.0,4000.0
1796,Doddakallasandra,1425.0,2.0,56.99,3.0,3999.2982456140353
1797,Doddakallasandra,1010.0,2.0,40.39,2.0,3999.009900990099
1798,Doddakallasandra,1072.0,2.0,42.87,2.0,3999.0671641791046
1799,Doddakallasandra,1010.0,2.0,40.4,2.0,4000.0
1800,Doddakallasandra,1010.0,2.0,41.0,2.0,4059.4059405940593
1801,Doddakallasandra,1072.0,2.0,42.87,2.0,3999.0671641791046
1802,Doddathoguru,970.0,2.0,33.0,2.0,3402.061855670103
1803,Doddathoguru,1050.0,2.0,32.0,2.0,3047.6190476190477
1804,Doddathoguru,850.0,2.0,25.0,2.0,2941.176470588235
1805,Doddathoguru,1030.0,2.0,42.0,2.0,4077.669902912621
1806,Doddathoguru,1549.0,3.0,65.0,3.0,4196.255648805681
1807,Doddathoguru,1875.0,3.0,55.0,3.0,2933.3333333333335
1808,Doddathoguru,550.0,1.0,17.0,1.0,3090.909090909091
1809,Doddathoguru,1015.0,2.0,33.5,2.0,3300.4926108374384
1810,Doddathoguru,1104.0,2.0,39.0,2.0,3532.608695652174
1811,Doddathoguru,915.0,2.0,32.0,2.0,3497.2677595628415
1812,Doddathoguru,750.0,1.0,25.5,1.0,3400.0
1813,Doddathoguru,1595.0,3.0,62.0,3.0,3887.1473354231975
1814,Doddathoguru,855.0,2.0,32.0,2.0,3742.690058479532
1815,Doddathoguru,1105.0,2.0,50.0,2.0,4524.886877828054
1816,Doddathoguru,925.0,2.0,30.0,2.0,3243.2432432432433
1817,Doddathoguru,1300.0,2.0,42.0,3.0,3230.769230769231
1818,Doddathoguru,1208.0,3.0,45.0,3.0,3725.1655629139073
1819,Doddathoguru,1100.0,2.0,50.0,2.0,4545.454545454545
1820,Doddathoguru,940.0,2.0,32.9,2.0,3500.0
1821,Doddathoguru,1382.0,3.0,65.0,3.0,4703.328509406657
1822,Doddathoguru,1107.0,2.0,44.0,2.0,3974.706413730804
1823,Doddathoguru,907.0,2.0,40.0,2.0,4410.143329658214
1824,Doddathoguru,1783.0,3.0,85.0,3.0,4767.246214245653
1825,Doddathoguru,550.0,1.0,17.0,1.0,3090.909090909091
1826,Domlur,1540.0,3.0,90.0,3.0,5844.1558441558445
1827,Domlur,1875.0,2.0,150.0,3.0,8000.0
1828,Domlur,1429.0,3.0,86.0,3.0,6018.194541637508
1829,Domlur,640.0,1.0,55.0,1.0,8593.75
1830,Domlur,1050.0,2.0,85.0,2.0,8095.238095238095
1831,Domlur,1800.0,3.0,150.0,3.0,8333.333333333334
1832,Domlur,1720.0,3.0,135.0,3.0,7848.837209302325
1833,Domlur,1950.0,3.0,165.0,3.0,8461.538461538461
1834,Domlur,2180.0,3.0,285.0,3.0,13073.394495412844
1835,Domlur,650.0,1.0,70.0,1.0,10769.23076923077
1836,Domlur,780.0,1.0,70.0,1.0,8974.358974358975
1837,Domlur,2180.0,3.0,285.0,3.0,13073.394495412844
1838,Domlur,1740.0,3.0,120.0,3.0,6896.551724137931
1839,Domlur,1695.0,3.0,125.0,3.0,7374.6312684365785
1840,Domlur,1246.0,2.0,95.0,2.0,7624.398073836276
1841,Domlur,2100.0,3.0,145.0,3.0,6904.761904761905
1842,Domlur,1276.0,2.0,80.0,2.0,6269.592476489028
1843,Domlur,1850.0,3.0,180.0,3.0,9729.72972972973
1844,Domlur,2955.0,3.0,235.0,3.0,7952.622673434857
1845,Domlur,1650.0,3.0,180.0,3.0,10909.09090909091
1846,Dommasandra,805.0,2.0,22.14,2.0,2750.3105590062114
1847,Dommasandra,1033.0,2.0,25.53,3.0,2471.4424007744433
1848,Dommasandra,1267.0,3.0,56.0,3.0,4419.889502762431
1849,Dommasandra,1200.0,2.0,50.0,2.0,4166.666666666667
1850,Dommasandra,2700.0,3.0,68.0,4.0,2518.5185185185187
1851,Dommasandra,1033.0,2.0,31.5,3.0,3049.3707647628266
1852,Dommasandra,1153.0,2.0,43.5,2.0,3772.7666955767563
1853,Dommasandra,1500.0,2.0,40.0,2.0,2666.6666666666665
1854,Dommasandra,1090.0,2.0,43.5,2.0,3990.8256880733943
1855,Dommasandra,850.0,2.0,25.4,2.0,2988.235294117647
1856,Dommasandra,674.0,1.0,19.9,2.0,2952.522255192878
1857,Dommasandra,999.0,2.0,32.9,2.0,3293.293293293293
1858,EPIP Zone,1499.0,5.0,102.0,3.0,6804.536357571715
1859,EPIP Zone,1285.0,2.0,82.0,2.0,6381.322957198444
1860,EPIP Zone,2330.0,3.0,162.0,3.0,6952.789699570815
1861,EPIP Zone,1330.0,2.0,92.5,2.0,6954.887218045113
1862,EPIP Zone,1330.0,2.0,86.98,2.0,6539.849624060151
1863,EPIP Zone,1330.0,2.0,93.36,2.0,7019.548872180451
1864,EPIP Zone,1500.0,3.0,102.0,3.0,6800.0
1865,EPIP Zone,1280.0,2.0,69.0,2.0,5390.625
1866,EPIP Zone,1125.0,2.0,65.0,2.0,5777.777777777777
1867,EPIP Zone,1734.0,3.0,125.0,3.0,7208.76585928489
1868,EPIP Zone,3360.0,5.0,225.0,4.0,6696.428571428572
1869,EPIP Zone,1343.0,2.0,86.0,2.0,6403.574087862993
1870,EPIP Zone,2350.0,4.0,163.0,3.0,6936.170212765957
1871,EPIP Zone,1860.0,3.0,130.0,3.0,6989.247311827957
1872,EPIP Zone,2210.0,3.0,165.0,3.0,7466.06334841629
1873,EPIP Zone,2710.0,3.0,177.0,3.0,6531.365313653137
1874,EPIP Zone,3360.0,5.0,221.0,4.0,6577.380952380952
1875,Electronic City,660.0,1.0,23.1,2.0,3500.0
1876,Electronic City,1025.0,2.0,47.0,3.0,4585.365853658536
1877,Electronic City,1000.0,2.0,28.88,2.0,2888.0
1878,Electronic City,1530.0,2.0,45.9,3.0,3000.0
1879,Electronic City,1500.0,2.0,64.5,3.0,4300.0
1880,Electronic City,1060.0,2.0,60.0,2.0,5660.377358490566
1881,Electronic City,1152.0,2.0,64.5,2.0,5598.958333333333
1882,Electronic City,1350.0,2.0,56.0,3.0,4148.148148148148
1883,Electronic City,770.0,1.0,36.0,2.0,4675.324675324675
1884,Electronic City,1070.0,2.0,52.0,2.0,4859.813084112149
1885,Electronic City,1025.0,2.0,46.0,2.0,4487.804878048781
1886,Electronic City,589.0,1.0,27.0,1.0,4584.040747028863
1887,Electronic City,1100.0,2.0,42.0,2.0,3818.181818181818
1888,Electronic City,910.0,2.0,40.0,2.0,4395.604395604396
1889,Electronic City,1108.0,2.0,63.0,2.0,5685.9205776173285
1890,Electronic City,1128.0,2.0,65.0,2.0,5762.41134751773
1891,Electronic City,1800.0,3.0,95.0,3.0,5277.777777777777
1892,Electronic City,630.0,1.0,34.65,1.0,5500.0
1893,Electronic City,1128.0,2.0,63.0,2.0,5585.106382978724
1894,Electronic City,1599.0,3.0,99.0,3.0,6191.369606003753
1895,Electronic City,1125.0,2.0,32.49,2.0,2888.0
1896,Electronic City,1094.0,2.0,42.0,2.0,3839.1224862888484
1897,Electronic City,1070.0,2.0,55.0,2.0,5140.186915887851
1898,Electronic City,940.0,2.0,41.0,2.0,4361.702127659574
1899,Electronic City,1320.0,2.0,38.13,3.0,2888.636363636364
1900,Electronic City,1128.0,2.0,68.75,2.0,6094.858156028369
1901,Electronic City,1342.0,2.0,73.3,2.0,5461.997019374068
1902,Electronic City,1360.0,2.0,71.0,3.0,5220.588235294118
1903,Electronic City,880.0,2.0,29.0,2.0,3295.4545454545455
1904,Electronic City,1265.0,2.0,56.93,2.0,4500.395256916996
1905,Electronic City,1691.0,2.0,102.0,3.0,6031.933767001774
1906,Electronic City,1128.0,2.0,65.49,2.0,5805.851063829787
1907,Electronic City,1620.0,3.0,62.0,3.0,3827.1604938271603
1908,Electronic City,710.0,2.0,16.0,2.0,2253.521126760563
1909,Electronic City,1070.0,2.0,56.1,2.0,5242.990654205608
1910,Electronic City,2000.0,4.0,120.0,4.0,6000.0
1911,Electronic City,890.0,2.0,45.0,2.0,5056.179775280899
1912,Electronic City,1128.0,2.0,65.65,2.0,5820.035460992909
1913,Electronic City,865.0,2.0,42.0,2.0,4855.491329479769
1914,Electronic City,1130.0,2.0,32.64,2.0,2888.495575221239
1915,Electronic City,910.0,2.0,42.0,2.0,4615.384615384615
1916,Electronic City,975.0,2.0,37.5,2.0,3846.153846153846
1917,Electronic City,1360.0,2.0,75.0,3.0,5514.705882352941
1918,Electronic City,770.0,1.0,40.0,2.0,5194.805194805195
1919,Electronic City,1128.0,2.0,64.0,2.0,5673.758865248227
1920,Electronic City,1070.0,2.0,54.0,2.0,5046.728971962617
1921,Electronic City,1025.0,2.0,29.6,2.0,2887.8048780487807
1922,Electronic City,1571.0,3.0,89.0,3.0,5665.1814131126675
1923,Electronic City,1111.0,3.0,50.0,3.0,4500.450045004501
1924,Electronic City,870.0,2.0,39.5,2.0,4540.229885057472
1925,Electronic City,921.0,2.0,34.0,2.0,3691.6395222584147
1926,Electronic City,1374.0,2.0,72.0,3.0,5240.174672489083
1927,Electronic City,1100.0,2.0,45.0,2.0,4090.909090909091
1928,Electronic City,1128.0,2.0,65.35,2.0,5793.439716312056
1929,Electronic City,1128.0,2.0,65.0,2.0,5762.41134751773
1930,Electronic City,755.0,1.0,34.0,2.0,4503.311258278146
1931,Electronic City,1220.0,2.0,35.24,3.0,2888.5245901639346
1932,Electronic City,4000.0,5.0,150.0,4.0,3750.0
1933,Electronic City,1100.0,2.0,40.0,2.0,3636.3636363636365
1934,Electronic City,1563.0,3.0,91.84,3.0,5875.879718490083
1935,Electronic City,1652.0,3.0,70.0,3.0,4237.28813559322
1936,Electronic City,1000.0,2.0,22.0,2.0,2200.0
1937,Electronic City,1025.0,2.0,54.5,2.0,5317.073170731707
1938,Electronic City,1070.0,2.0,46.0,2.0,4299.065420560748
1939,Electronic City,1350.0,3.0,58.0,3.0,4296.2962962962965
1940,Electronic City,1000.0,2.0,25.0,2.0,2500.0
1941,Electronic City,1020.0,2.0,29.46,2.0,2888.235294117647
1942,Electronic City,1700.0,3.0,75.0,3.0,4411.764705882353
1943,Electronic City,1400.0,2.0,48.0,3.0,3428.5714285714284
1944,Electronic City,1128.0,2.0,68.0,2.0,6028.368794326241
1945,Electronic City,700.0,1.0,35.0,1.0,5000.0
1946,Electronic City,1360.0,2.0,70.5,3.0,5183.823529411765
1947,Electronic City,1150.0,2.0,38.0,2.0,3304.3478260869565
1948,Electronic City,1571.0,3.0,105.0,3.0,6683.64099299809
1949,Electronic City,1090.0,2.0,31.49,2.0,2888.9908256880735
1950,Electronic City,1089.0,2.0,45.0,2.0,4132.231404958678
1951,Electronic City,1110.0,2.0,40.0,2.0,3603.6036036036035
1952,Electronic City,1600.0,3.0,104.0,3.0,6500.0
1953,Electronic City,1130.0,2.0,32.63,2.0,2887.610619469027
1954,Electronic City,1500.0,2.0,100.0,3.0,6666.666666666667
1955,Electronic City,1440.0,2.0,55.0,3.0,3819.4444444444443
1956,Electronic City,1156.0,2.0,44.0,3.0,3806.2283737024222
1957,Electronic City,1400.0,2.0,40.44,3.0,2888.5714285714284
1958,Electronic City,1152.0,2.0,65.0,2.0,5642.361111111111
1959,Electronic City,1070.0,2.0,60.0,2.0,5607.476635514019
1960,Electronic City,1128.0,2.0,65.5,2.0,5806.737588652482
1961,Electronic City,1200.0,2.0,59.0,2.0,4916.666666666667
1962,Electronic City,1152.0,2.0,65.75,2.0,5707.465277777777
1963,Electronic City,1225.0,3.0,45.03,3.0,3675.918367346939
1964,Electronic City,1070.0,2.0,55.0,2.0,5140.186915887851
1965,Electronic City,1060.0,2.0,58.0,2.0,5471.698113207547
1966,Electronic City,1025.0,2.0,54.1,2.0,5278.048780487805
1967,Electronic City,1105.0,2.0,35.0,3.0,3167.420814479638
1968,Electronic City,660.0,1.0,18.0,2.0,2727.2727272727275
1969,Electronic City,660.0,1.0,15.0,2.0,2272.7272727272725
1970,Electronic City,1000.0,2.0,41.0,2.0,4100.0
1971,Electronic City,1500.0,2.0,78.0,3.0,5200.0
1972,Electronic City,1213.0,2.0,59.32,2.0,4890.35449299258
1973,Electronic City,1575.0,3.0,90.0,3.0,5714.285714285715
1974,Electronic City,435.0,1.0,19.5,1.0,4482.758620689655
1975,Electronic City,1449.0,3.0,100.0,3.0,6901.311249137336
1976,Electronic City,1310.0,2.0,37.83,3.0,2887.7862595419847
1977,Electronic City,1125.0,2.0,58.0,2.0,5155.555555555556
1978,Electronic City,1090.0,2.0,35.03,2.0,3213.761467889908
1979,Electronic City,1575.0,3.0,101.0,3.0,6412.6984126984125
1980,Electronic City,660.0,1.0,16.0,2.0,2424.242424242424
1981,Electronic City,550.0,1.0,12.0,1.0,2181.818181818182
1982,Electronic City,919.0,2.0,40.0,2.0,4352.557127312296
1983,Electronic City,1500.0,2.0,78.25,3.0,5216.666666666667
1984,Electronic City,1363.0,2.0,79.0,2.0,5796.038151137197
1985,Electronic City,1156.0,2.0,42.0,2.0,3633.2179930795846
1986,Electronic City,1020.0,2.0,29.46,2.0,2888.235294117647
1987,Electronic City,1108.0,2.0,67.15,2.0,6060.469314079423
1988,Electronic City,1160.0,2.0,33.5,2.0,2887.9310344827586
1989,Electronic City,1128.0,2.0,65.7,2.0,5824.468085106383
1990,Electronic City,1170.0,2.0,33.0,2.0,2820.5128205128203
1991,Electronic City,1060.0,2.0,51.0,2.0,4811.320754716981
1992,Electronic City,1410.0,2.0,38.0,3.0,2695.0354609929077
1993,Electronic City,1650.0,3.0,100.0,3.0,6060.606060606061
1994,Electronic City,1020.0,2.0,29.45,2.0,2887.2549019607845
1995,Electronic City,1025.0,2.0,49.0,2.0,4780.487804878048
1996,Electronic City,1000.0,2.0,29.7,2.0,2970.0
1997,Electronic City,1449.0,3.0,90.0,3.0,6211.180124223602
1998,Electronic City,1065.0,2.0,30.75,2.0,2887.323943661972
1999,Electronic City,1070.0,2.0,58.0,2.0,5420.560747663551
2000,Electronic City,1210.0,2.0,54.0,2.0,4462.809917355372
2001,Electronic City,1500.0,2.0,75.0,3.0,5000.0
2002,Electronic City,1033.0,2.0,28.41,3.0,2750.242013552759
2003,Electronic City,1070.0,2.0,52.0,2.0,4859.813084112149
2004,Electronic City,2435.0,4.0,119.0,4.0,4887.063655030801
2005,Electronic City,660.0,1.0,15.5,2.0,2348.4848484848485
2006,Electronic City,1125.0,2.0,32.5,2.0,2888.8888888888887
2007,Electronic City,1165.0,2.0,33.64,2.0,2887.5536480686696
2008,Electronic City,919.0,2.0,34.0,2.0,3699.6735582154515
2009,Electronic City,1073.0,2.0,60.0,2.0,5591.798695246971
2010,Electronic City,1500.0,2.0,78.0,3.0,5200.0
